PlasticContainer,8,104894.507813,36284.554688,8000.0,
PlasticContainer,8,134451.28125,48309.679688,8000.0,
PlasticContainer,8,176756.078125,56904.765625,8000.0,
Log,9,181539.671875,61792.949219,8000.0,
Log,9,143141.71875,84797.265625,8000.0,
Log,9,185037.375,22619.783203,8000.0,
Log,9,101196.835938,14332.322266,8000.0,
Log,9,186966.203125,16171.929688,8000.0,
Log,9,195158.296875,97056.1875,8000.0,
Log,9,103636.320313,27790.984375,8000.0,
Log,9,107004.828125,4199.102539,8000.0,
Log,9,183290.0625,65259.898438,8000.0,
Log,9,126274.554688,95742.617188,8000.0,
Log,9,145956.5,30218.158203,8000.0,
Log,9,187609.140625,86618.414063,8000.0,
Log,9,122967.570313,37062.847656,8000.0,
Log,9,186683.1875,26831.191406,8000.0,
Log,9,198834.4375,86292.328125,8000.0,
Log,9,115950.609375,7589.147461,8000.0,
Log,9,146248.75,65647.507813,8000.0,
Log,9,124210.382813,95991.796875,8000.0,
Log,9,189024.21875,94813.585938,8000.0,
Log,9,150334.03125,35254.003906,8000.0,
Log,9,149998.71875,70197.3125,8000.0,
Log,9,142308.0625,11400.640625,8000.0,
Log,9,137167.609375,38373.339844,8000.0,
Log,9,108715.234375,7383.037598,8000.0,
Log,9,125151.71875,53099.425781,8000.0,
Log,9,106657.210938,53567.015625,8000.0,
Log,9,173919.75,35709.292969,8000.0,
Log,9,118799.234375,4322.15332,8000.0,
Log,9,153964.03125,7386.11377,8000.0,
Log,9,125157.875,40938.945313,8000.0,
Log,9,115080.023438,3482.332764,8000.0,
Log,9,120721.898438,26492.800781,8000.0,
Log,9,167844.140625,38434.863281,8000.0,
Log,9,182914.75,21736.894531,8000.0,
Log,9,107776.96875,36238.410156,8000.0,
Log,9,138364.28125,87707.40625,8000.0,
Log,9,171394.15625,95013.546875,8000.0,
Log,9,142640.28125,71166.328125,8000.0,
Log,9,129966.078125,93389.273438,8000.0,
Log,9,109619.65625,18706.771484,8000.0,
Log,9,126271.484375,15347.490234,8000.0,
Log,9,110453.320313,421.448395,8000.0,
Log,9,157803.203125,1156.675903,8000.0,
Log,9,182917.84375,89673.140625,8000.0,
Log,9,200418.71875,89820.804688,8000.0,
Log,9,159055.25,86341.554688,8000.0,
Log,9,194376.9375,71978.46875,8000.0,
Log,9,169489.9375,32528.433594,8000.0,
Log,9,173104.546875,23398.076172,8000.0,
Log,9,113935.65625,99987.867188,8000.0,
Log,9,159852.0,22835.121094,8000.0,
Log,9,167487.28125,91888.0625,8000.0,
Log,9,112579.023438,27538.732422,8000.0,
Log,9,108173.8125,61482.246094,8000.0,
Log,9,147023.96875,23056.611328,8000.0,
Log,9,140253.109375,72550.648438,8000.0,
Log,9,108709.078125,9422.602539,8000.0,
Log,9,192217.390625,100237.039063,8000.0,
Log,9,135045.0,41071.222656,8000.0,
Log,9,162432.984375,12421.960938,8000.0,
TreeBranch,10,185062.0,6669.344238,8000.0,
TreeBranch,10,126145.351563,68582.265625,8000.0,
TreeBranch,10,110967.0625,23462.679688,8000.0,
TreeBranch,10,162454.515625,79373.804688,8000.0,
TreeBranch,10,192931.09375,30116.642578,8000.0,
TreeBranch,10,118230.125,100756.9375,8000.0,
TreeBranch,10,107678.53125,2854.774658,8000.0,
TreeBranch,10,172738.46875,27129.589844,8000.0,
TreeBranch,10,135457.21875,67484.046875,8000.0,
TreeBranch,10,123438.242188,92684.8125,8000.0,
TreeBranch,10,139554.796875,95708.78125,8000.0,
TreeBranch,10,105632.8125,85883.1875,8000.0,
TreeBranch,10,121091.046875,19054.390625,8000.0,
TreeBranch,10,167278.09375,83225.296875,8000.0,
TreeBranch,10,147107.03125,6780.090332,8000.0,
TreeBranch,10,151096.9375,59451.914063,8000.0,
TreeBranch,10,121364.835938,6847.767578,8000.0,
TreeBranch,10,177017.5625,15319.802734,8000.0,
TreeBranch,10,119199.148438,14006.238281,8000.0,
TreeBranch,10,152973.46875,96939.28125,8000.0,
TreeBranch,10,142960.21875,60030.25,8000.0,
TreeBranch,10,119122.234375,29344.498047,8000.0,
TreeBranch,10,120208.15625,80573.554688,8000.0,
TreeBranch,10,155951.296875,59968.726563,8000.0,
TreeBranch,10,109991.882813,64887.675781,8000.0,
TreeBranch,10,149272.71875,13040.291016,8000.0,
TreeBranch,10,128197.21875,38019.566406,8000.0,
TreeBranch,10,158649.1875,61746.808594,8000.0,
TreeBranch,10,162060.75,80232.09375,8000.0,
TreeBranch,10,170169.78125,20869.386719,8000.0,
TreeBranch,10,188073.65625,33934.289063,8000.0,
TreeBranch,10,181758.09375,61079.253906,8000.0,
TreeBranch,10,158529.203125,10191.667969,8000.0,
TreeBranch,10,107555.476563,50758.386719,8000.0,
TreeBranch,10,174168.9375,34638.753906,8000.0,
TreeBranch,10,147137.796875,23428.839844,8000.0,
TreeBranch,10,102584.234375,45617.945313,8000.0,
TreeBranch,10,198859.046875,85421.75,8000.0,
TreeBranch,10,170203.625,96496.304688,8000.0,
TreeBranch,10,172766.15625,44172.101563,8000.0,
TreeBranch,10,174725.75,59654.945313,8000.0,
TreeBranch,10,185566.5,95939.5,8000.0,
TreeBranch,10,156252.765625,95388.84375,8000.0,
TreeBranch,10,174618.0625,30814.953125,8000.0,
TreeBranch,10,173999.75,74350.265625,8000.0,
TreeBranch,10,131082.765625,7466.09668,8000.0,
TreeBranch,10,111523.859375,23222.730469,8000.0,
TreeBranch,10,186821.625,53062.511719,8000.0,
TreeBranch,10,181505.84375,84643.453125,8000.0,
TreeBranch,10,142335.75,30411.962891,8000.0,
TreeBranch,10,129716.898438,45024.222656,8000.0,
TreeBranch,10,190356.25,50241.570313,8000.0,
TreeBranch,10,127640.421875,46162.445313,8000.0,
TreeBranch,10,103983.9375,46543.902344,8000.0,
TreeBranch,10,143790.8125,14218.500977,8000.0,
TreeBranch,10,155972.828125,4962.016602,8000.0,
TreeBranch,10,178374.1875,26809.654297,8000.0,
TreeBranch,10,130855.117188,66167.398438,8000.0,
TreeBranch,10,167345.78125,58944.324219,8000.0,
TreeBranch,10,200523.3125,78955.4375,8000.0,
TreeBranch,10,126117.664063,18174.578125,8000.0,
TreeBranch,10,125745.4375,42643.195313,8000.0,
TreeBranch,10,145372.015625,21721.511719,8000.0,
TreeBranch,10,151060.03125,5503.439453,8000.0,
TreeBranch,10,103596.328125,11499.081055,8000.0,
TreeBranch,10,156258.921875,52351.890625,8000.0,
TreeBranch,10,120042.046875,70975.601563,8000.0,
TreeBranch,10,129578.46875,56907.839844,8000.0,
TreeBranch,10,201513.875,35893.871094,8000.0,
TreeBranch,10,138601.15625,33620.511719,8000.0,
TreeBranch,10,106660.289063,65103.015625,8000.0,
TreeBranch,10,142317.28125,58916.640625,8000.0,
TreeBranch,10,199618.875,57929.160156,8000.0,
TreeBranch,10,138825.71875,92675.585938,8000.0,
TreeBranch,10,183843.796875,88384.195313,8000.0,
TreeBranch,10,185689.5625,80973.46875,8000.0,
TreeBranch,10,116781.203125,45011.917969,8000.0,
TreeBranch,10,182631.75,66182.78125,8000.0,
TreeBranch,10,193075.671875,41864.898438,8000.0,
TreeBranch,10,163183.59375,80653.539063,8000.0,
TreeBranch,10,168853.15625,91805.0,8000.0,
TreeBranch,10,178589.53125,53997.691406,8000.0,
TreeBranch,10,156492.71875,2860.927246,8000.0,
TreeBranch,10,117310.320313,14316.941406,8000.0,
TreeBranch,10,134343.59375,4798.974609,8000.0,
TreeBranch,10,156357.359375,6900.063965,8000.0,
TreeBranch,10,102442.726563,42646.269531,8000.0,
TreeBranch,10,171692.546875,10757.701172,8000.0,
TreeBranch,10,143886.1875,58722.835938,8000.0,
TreeBranch,10,114314.039063,82951.507813,8000.0,
TreeBranch,10,105263.664063,6343.260254,8000.0,
TreeBranch,10,183400.8125,3030.121582,8000.0,
TreeBranch,10,171901.71875,1519.675293,8000.0,
TreeBranch,10,182158.0,58808.972656,8000.0,
TreeBranch,10,136032.46875,61423.796875,8000.0,
TreeBranch,10,113464.984375,28104.765625,8000.0,
TreeBranch,10,145676.5625,37558.128906,8000.0,
TreeBranch,10,191334.5,13713.993164,8000.0,
TreeBranch,10,127554.28125,99597.179688,8000.0,
TreeBranch,10,107604.703125,85507.882813,8000.0,
TreeBranch,10,167822.59375,59415.0,8000.0,
TreeBranch,10,165250.84375,68397.6875,8000.0,
TreeBranch,10,152721.21875,8102.883789,8000.0,
TreeBranch,10,186335.5625,58962.78125,8000.0,
TreeBranch,10,146553.296875,51472.074219,8000.0,
TreeBranch,10,116504.335938,86240.03125,8000.0,
TreeBranch,10,111480.796875,4017.602783,8000.0,
TreeBranch,10,149281.9375,3445.417725,8000.0,
TreeBranch,10,144144.578125,52511.859375,8000.0,
TreeBranch,10,159101.390625,42209.441406,8000.0,
TreeBranch,10,136010.9375,23530.357422,8000.0,
TreeBranch,10,197720.828125,92017.257813,8000.0,
TreeBranch,10,133214.609375,80508.953125,8000.0,
TreeBranch,10,129252.382813,51622.8125,8000.0,
TreeBranch,10,101276.820313,81444.140625,8000.0,
TreeBranch,10,158470.75,20860.158203,8000.0,
TreeBranch,10,168785.46875,19620.423828,8000.0,
TreeBranch,11,159461.3125,55425.082031,8000.0,
TreeBranch,11,189679.46875,30839.5625,8000.0,
TreeBranch,11,190953.046875,68942.1875,8000.0,
TreeBranch,11,174996.453125,56535.609375,8000.0,
TreeBranch,11,192734.203125,57913.777344,8000.0,
