Rabbit,0,8,-70216,-27573,814,0,0,0,0,60,0.891336,
Rabbit,0,8,-3744,-56207,940,0,0,0,0,60,1.120981,
Rabbit,0,8,-70896,-7,1777,0,0,0,0,60,1.158312,
Rabbit,0,8,-58271,-51337,5236,0,0,0,0,60,0.842128,
Rabbit,0,8,-57124,-3652,2481,0,0,0,0,60,1.110031,
Rabbit,0,8,-83229,-91046,3663,0,0,0,0,60,0.908121,
Rabbit,0,8,-84072,-80543,4145,0,0,0,0,60,1.077621,
Rabbit,0,8,-71121,-57653,5390,0,0,0,0,60,1.004389,
Rabbit,0,8,-62116,-23832,1973,0,0,0,0,60,0.880593,
Rabbit,0,8,-50018,-87751,6699,0,0,0,0,60,0.80669,
Rabbit,0,8,-98961,-41512,1728,0,0,0,0,60,1.07485,
Rabbit,0,8,-51626,-34627,1464,0,0,0,0,60,1.184533,
Rabbit,0,8,-98506,-27468,3788,0,0,0,0,60,0.950261,
Rabbit,0,8,-68247,-75000,4501,0,0,0,0,60,1.197888,
Rabbit,0,8,-95657,-42751,2604,0,0,0,0,60,0.916349,
Rabbit,0,8,-91793,-13216,1110,0,0,0,0,60,1.154222,
Rabbit,0,8,-53777,-74609,3222,0,0,0,0,60,0.931584,
Rabbit,0,8,-62353,-50113,5786,0,0,0,0,60,0.99367,
Rabbit,0,8,-57850,-61169,3600,0,0,0,0,60,0.933256,
Rabbit,0,8,-67912,-31369,1463,0,0,0,0,60,0.904581,
Rabbit,0,8,-70548,-28142,814,0,0,0,0,60,1.093051,
Rabbit,0,8,-78058,-84859,4580,0,0,0,0,60,1.171435,
Rabbit,0,8,-92541,-78144,4582,0,0,0,0,60,1.149156,
Rabbit,0,8,-96457,-58769,4475,0,0,0,0,60,0.998907,
Rabbit,0,8,-80208,-37826,2826,0,0,0,0,60,0.983209,
Rabbit,0,8,-84256,-80697,4103,0,0,0,0,60,0.900076,
Rabbit,0,8,-88837,-75400,5111,0,0,0,0,60,1.127342,
Rabbit,0,8,-80986,-5873,964,0,0,0,0,60,1.093112,
Rabbit,0,8,-7645,-95186,4838,0,0,0,0,60,0.892703,
Rabbit,0,8,-19366,-82447,6899,0,0,0,0,60,0.953594,
Rabbit,0,8,-91541,-38278,3189,0,0,0,0,60,1.176843,
Rabbit,0,8,-63781,-36996,2881,0,0,0,0,60,1.120225,
Rabbit,0,8,-86539,-1963,1900,0,0,0,0,60,1.028974,
Rabbit,0,8,-46348,-73154,5418,0,0,0,0,60,0.879714,
Rabbit,0,8,-52500,-60277,720,0,0,0,0,60,0.972808,
Rabbit,0,8,-92568,-7033,3823,0,0,0,0,60,1.018964,
Rabbit,0,8,-82850,-56324,4960,0,0,0,0,60,0.976898,
Goat,4,80,-9334,-97029,5386,0,0,0,0,90,0.950407,
Goat,4,80,-10038,-77762,1551,0,0,0,0,90,1.170299,
Goat,4,80,-453,-85831,3617,0,0,0,0,90,0.934928,
Goat,4,80,-3040,-83887,2327,0,0,0,0,90,0.981463,
Goat,4,80,-59148,-96924,6452,0,0,0,0,90,0.896463,
Goat,4,80,-86988,-71379,3522,0,0,0,0,90,0.914017,
Goat,4,80,-71927,-35030,1123,0,0,0,0,90,1.10455,
Goat,4,80,-60852,-48193,6590,0,0,0,0,90,1.009626,
Goat,4,80,-66491,-24352,1657,0,0,0,0,90,1.186743,
Chicken,5,8,-47840,-8528,1071,0,0,0,0,30,0.895059,
Chicken,5,8,-97164,-10934,2999,0,0,0,0,30,1.071566,
Chicken,5,8,-46012,-1736,1000,0,0,0,0,30,0.999872,
Chicken,5,8,-1228,-93805,4995,0,0,0,0,30,0.915641,
Chicken,5,8,-54134,-11924,1265,0,0,0,0,30,1.079684,
Chicken,5,8,-39164,-66279,1835,0,0,0,0,30,1.1948,
Chicken,5,8,-50122,-9549,2231,0,0,0,0,30,1.024042,
Chicken,5,8,-50614,-10952,1956,0,0,0,0,30,0.982049,
Chicken,5,8,-90046,-28188,3884,0,0,0,0,30,1.185974,
Chicken,5,8,-48172,-69659,4441,0,0,0,0,30,1.153221,
Chicken,5,8,-86548,-98124,6481,0,0,0,0,30,0.831983,
Chicken,5,8,-83420,-86594,2982,0,0,0,0,30,0.833595,
Chicken,5,8,-63848,-93513,4804,0,0,0,0,30,0.801904,
Chicken,5,8,-55303,-67346,3239,0,0,0,0,30,1.126084,
Chicken,5,8,-78759,-93639,2840,0,0,0,0,30,0.885916,
Chicken,5,8,-63768,-76172,5914,0,0,0,0,30,1.18269,
Chicken,5,8,-87739,-93181,4549,0,0,0,0,30,1.140172,
Chicken,5,8,-64836,-93581,4677,0,0,0,0,30,0.863918,
Sheep,6,70,-77126,-58969,5377,0,0,0,0,90,1.012787,
Sheep,6,70,-95906,-42582,2557,0,0,0,0,90,1.147887,
Sheep,6,70,-38666,-69862,3755,0,0,0,0,90,0.809082,
Sheep,6,70,-87813,-37269,6141,0,0,0,0,90,1.03293,
Sheep,6,70,-52795,-48913,936,0,0,0,0,90,0.97011,
Sheep,6,70,-90089,-36697,5105,0,0,0,0,90,1.130503,
Sheep,6,70,-85179,-28228,1826,0,0,0,0,90,0.959331,
Sheep,6,70,-57038,-27653,1628,0,0,0,0,90,1.07745,
Sheep,6,70,-56312,-85370,5031,0,0,0,0,90,0.927726,
Sheep,6,70,-39860,-71739,3744,0,0,0,0,90,1.139817,
Sheep,6,70,-31215,-70875,1396,0,0,0,0,90,0.977862,
Sheep,6,70,-70918,-93787,4022,0,0,0,0,90,0.99328,
Sheep,6,70,-69290,-20504,1598,0,0,0,0,90,1.049055,
Sheep,6,70,-85619,-80648,4559,0,0,0,0,90,0.951946,
Sheep,6,70,-67488,-45292,4977,0,0,0,0,90,0.962835,
