Rabbit,0,8,153570,-66491,789,0,0,0,0,60,1.128745,
Rabbit,0,8,118331,-92535,2855,0,0,0,0,60,0.910367,
Rabbit,0,8,168850,-89975,4270,0,0,0,0,60,1.169115,
Rabbit,0,8,153121,-89329,2305,0,0,0,0,60,0.981951,
Rabbit,0,8,165733,-78125,1683,0,0,0,0,60,0.958586,
Rabbit,0,8,182899,-79439,2515,0,0,0,0,60,0.871328,
Rabbit,0,8,171397,-89323,4426,0,0,0,0,60,0.883865,
Rabbit,0,8,142744,-96543,2602,0,0,0,0,60,1.081686,
Rabbit,0,8,179586,-80949,3107,0,0,0,0,60,1.161901,
Rabbit,0,8,142354,-63507,1498,0,0,0,0,60,1.19856,
Rabbit,0,8,174341,-74957,1738,0,0,0,0,60,0.974786,
Rabbit,0,8,130855,-95626,1595,0,0,0,0,60,1.194714,
Rabbit,0,8,137136,-95734,1769,0,0,0,0,60,1.058101,
Rabbit,0,8,132707,-8691,2052,0,0,0,0,60,1.084152,
Rabbit,0,8,116039,-65768,742,0,0,0,0,60,1.139586,
Rabbit,0,8,123422,-19501,2357,0,0,0,0,60,1.152953,
Rabbit,0,8,201092,-73745,951,0,0,0,0,60,1.109836,
Rabbit,0,8,181693,-86511,3645,0,0,0,0,60,1.096799,
Rabbit,0,8,126234,-96414,2040,0,0,0,0,60,1.180126,
Rabbit,0,8,130928,-11460,2785,0,0,0,0,60,0.974712,
Rabbit,0,8,117141,-12315,5851,0,0,0,0,60,1.086654,
Rabbit,0,8,112566,-26767,4558,0,0,0,0,60,1.004645,
Rabbit,0,8,121011,-94937,2676,0,0,0,0,60,0.889676,
Rabbit,0,8,109555,-23934,5803,0,0,0,0,60,1.01015,
Rabbit,0,8,115759,-79759,2580,0,0,0,0,60,0.96259,
Rabbit,0,8,153093,-92492,3117,0,0,0,0,60,1.139439,
Rabbit,0,8,124314,-15296,5688,0,0,0,0,60,0.855544,
Rabbit,0,8,160288,-78005,797,0,0,0,0,60,1.025776,
Rabbit,0,8,130009,-12069,3564,0,0,0,0,60,1.146739,
Rabbit,0,8,165543,-63633,1341,0,0,0,0,60,0.993524,
