Rabbit,0,8,-90547,61823,5416,0,0,0,0,60,1.146202,
Rabbit,0,8,-80146,45599,3883,0,0,0,0,60,0.866018,
Rabbit,0,8,-83090,63586,5116,0,0,0,0,60,1.159606,
Rabbit,0,8,-95303,87479,1123,0,0,0,0,60,0.909769,
Rabbit,0,8,-58007,84508,1758,0,0,0,0,60,1.042817,
Rabbit,0,8,-74428,54594,1587,0,0,0,0,60,1.123643,
Rabbit,0,8,-98607,21300,6370,0,0,0,0,60,0.918131,
Rabbit,0,8,-17834,84200,877,0,0,0,0,60,1.071114,
Rabbit,0,8,-38149,95364,1681,0,0,0,0,60,0.99566,
Rabbit,0,8,-70515,53271,872,0,0,0,0,60,0.918864,
Rabbit,0,8,-94580,3396,4062,0,0,0,0,60,0.963079,
Rabbit,0,8,-52442,84723,1654,0,0,0,0,60,0.944169,
Rabbit,0,8,-30631,97779,1371,0,0,0,0,60,0.820325,
Rabbit,0,8,-82032,55255,2695,0,0,0,0,60,1.161278,
Rabbit,0,8,-61544,24788,2222,0,0,0,0,60,1.181469,
Rabbit,0,8,-67940,38884,4049,0,0,0,0,60,0.92924,
Rabbit,0,8,-3237,43956,1020,0,0,0,0,60,1.020319,
Rabbit,0,8,-87588,99606,3330,0,0,0,0,60,1.131065,
Rabbit,0,8,-90009,23619,6002,0,0,0,0,60,0.954412,
Rabbit,0,8,-40490,94158,1649,0,0,0,0,60,0.950908,
Rabbit,0,8,-69376,94099,1070,0,0,0,0,60,1.116147,
Rabbit,0,8,-49879,92457,3473,0,0,0,0,60,1.056331,
Rabbit,0,8,-47138,85434,1418,0,0,0,0,60,1.056026,
Rabbit,0,8,-53235,96348,4302,0,0,0,0,60,0.914274,
Rabbit,0,8,-62544,17033,727,0,0,0,0,60,0.897317,
Rabbit,0,8,-97143,22342,5795,0,0,0,0,60,1.016828,
Rabbit,0,8,-53041,97354,4296,0,0,0,0,60,0.816077,
Rabbit,0,8,-64479,27009,3084,0,0,0,0,60,0.892032,
Rabbit,0,8,-68746,65512,1391,0,0,0,0,60,1.178576,
Rabbit,0,8,-86087,52244,5244,0,0,0,0,60,1.124717,
Rabbit,0,8,-3874,95102,1002,0,0,0,0,60,1.062349,
Rabbit,0,8,-88698,1273,1856,0,0,0,0,60,1.055306,
Goat,4,80,-59782,88765,1188,0,0,0,0,90,1.12678,
Goat,4,80,-93950,535,4337,0,0,0,0,90,0.93195,
Goat,4,80,-15428,95188,1323,0,0,0,0,90,0.803748,
Goat,4,80,-91741,96339,1388,0,0,0,0,90,0.859828,
Goat,4,80,-53137,96234,4306,0,0,0,0,90,1.093112,
Goat,4,80,-4686,97597,1551,0,0,0,0,90,0.862539,
Goat,4,80,-70096,29215,6655,0,0,0,0,90,0.956182,
Goat,4,80,-83238,92038,927,0,0,0,0,90,1.197449,
Goat,4,80,-10823,74205,1242,0,0,0,0,90,0.944243,
Chicken,5,8,-91058,2980,2682,0,0,0,0,30,0.990533,
Chicken,5,8,-68389,40105,3529,0,0,0,0,30,1.025324,
Chicken,5,8,-7928,90786,1159,0,0,0,0,30,0.93134,
Chicken,5,8,-47390,99184,4256,0,0,0,0,30,0.981182,
Chicken,5,8,-4676,77992,842,0,0,0,0,30,0.963421,
Chicken,5,8,-78814,48863,1627,0,0,0,0,30,0.958708,
Chicken,5,8,-64085,71932,2039,0,0,0,0,30,1.195483,
Chicken,5,8,-46643,10053,1316,0,0,0,0,30,1.077023,
