0,0.0,-82828.453125,78650.882813,807.163574,252,
0,0.0,-24760.867188,97702.195313,1113.244629,227,
0,0.0,-15430.546875,41477.289063,807.376953,2,
0,0.0,-90276.09375,93703.054688,1022.955078,125,
0,0.0,-98455.882813,82265.5,1736.317383,336,
0,0.0,-62146.71875,5232.728027,1480.849121,128,
0,0.0,-99747.914063,73538.132813,3309.723145,315,
0,0.0,-65130.699219,221.491135,1453.892578,245,
0,0.0,-71947.703125,62958.855469,2205.747559,64,
0,0.0,-84108.179688,9899.422852,6386.265625,192,
0,0.0,-66936.46875,62229.78125,870.008789,325,
0,0.0,-43935.226563,1168.980957,1784.742188,76,
0,0.0,-91675.796875,70723.351563,4160.418457,346,
0,0.0,-80616.625,54185.34375,2340.754883,36,
0,0.0,-68932.960938,99864.8125,2222.373535,218,
0,0.0,-34469.554688,94622.859375,1563.716309,185,
0,0.0,-12831.101563,33085.238281,827.744141,333,
0,0.0,-100123.21875,39696.132813,7644.623535,72,
0,0.0,-54834.4375,80025.976563,1866.794434,346,
0,0.0,-77285.023438,64795.386719,4197.276855,27,
0,0.0,-60328.648438,22044.521484,1440.728516,277,
0,0.0,-77854.132813,69317.492188,3944.315918,328,
0,0.0,-88175.007813,2202.606201,1515.740234,237,
0,0.0,-85292.546875,87879.679688,903.455078,234,
0,0.0,-96210.210938,48764.964844,4754.54541,63,
0,0.0,-82803.84375,53886.949219,2831.915527,277,
0,0.0,-92912.453125,12824.952148,2355.756348,165,
0,0.0,-59891.816406,57839.949219,806.561523,2,
0,0.0,-3094.726563,88350.351563,952.380371,71,
0,0.0,-67244.09375,99040.375,2232.521484,5,
0,0.0,-95167.359375,99634.09375,3339.833496,2,
0,0.0,-61110.019531,34601.839844,3790.197754,134,
0,0.0,-107.671875,79096.945313,1246.895508,100,
0,0.0,-63014.226563,25926.767578,2602.692383,78,
0,0.0,-81428.75,84535.78125,589.370117,247,
0,0.0,-34045.03125,100538.515625,3703.418945,318,
0,0.0,-96973.125,3590.002197,4229.013672,115,
