0,0.0,198234.5625,-72913.65625,717.75293,153,
0,2.0,166487.5,-69729.71875,680.454102,273,
0,0.0,101436.789063,-19540.4375,2904.898926,153,
0,1.0,142240.375,-68228.5,1404.632813,303,
0,0.0,120291.21875,-87824.3125,2688.574707,275,
0,2.0,105940.4375,-75137.789063,6423.196289,248,
0,2.0,103202.5625,-61362.273438,3137.913086,324,
0,0.0,122386.15625,-88556.460938,2346.483887,234,
0,0.0,147848.40625,-98311.304688,3770.611816,160,
0,1.0,181804.21875,-97874.46875,4312.509766,281,
0,0.0,169366.875,-80044.4375,2812.256348,226,
0,1.0,170526.640625,-75888.398438,1707.993652,353,
0,2.0,199188.21875,-78973.890625,2288.660645,57,
0,1.0,162906.71875,-82388.546875,2214.80957,243,
0,0.0,173562.90625,-99738.6875,5468.647461,100,
0,1.0,178078.875,-87362.875,4035.007813,44,
0,0.0,189814.828125,-91681.945313,4620.425781,81,
0,0.0,107964.625,-61903.695313,1452.688965,334,
0,1.0,137299.890625,-3340.828125,914.606934,104,
0,2.0,127938.820313,-94179.875,1788.78125,103,
0,2.0,115043.109375,-20001.882813,4591.371582,93,
0,2.0,171132.65625,-77026.617188,2105.588867,173,
0,0.0,163075.921875,-93309.296875,4022.579834,334,
0,2.0,153259.5625,-100446.226563,5223.575195,239,
0,2.0,116756.59375,-93927.625,2992.972168,7,
0,2.0,136776.921875,-65450.628906,1130.849609,263,
0,0.0,129018.585938,-92755.5625,1661.76709,239,
0,0.0,123570.515625,-13590.945313,6984.94873,159,
0,1.0,135952.484375,-99594.101563,2320.745605,154,
0,2.0,148549.796875,-93035.507813,2569.856934,318,
0,0.0,116501.257813,-72387.609375,2091.336426,333,
0,1.0,178992.53125,-99249.5625,4821.415527,138,
0,1.0,165739.96875,-100227.8125,5783.473633,79,
0,1.0,102055.117188,-97557.617188,4281.873535,147,
0,0.0,112179.109375,-14021.617188,862.958496,215,
0,1.0,154662.34375,-85520.1875,1537.015137,60,
0,0.0,111797.648438,-80441.273438,2784.26123,90,
0,1.0,174710.359375,-65546.0,981.947754,89,
0,2.0,118245.5,-78290.96875,2398.498047,177,
0,2.0,118439.304688,-501.4375,3356.051758,69,
0,1.0,161667.0,-98628.15625,5209.751953,8,
