0,0.0,191528.3125,46885.367188,5314.624023,112,
0,0.0,112671.3125,71107.882813,5168.076172,55,
0,0.0,132359.40625,341.465485,6196.251953,190,
0,0.0,118180.898438,13818.585938,5034.512695,54,
0,0.0,182764.03125,32906.8125,1140.6875,127,
0,0.0,176934.5,43464.558594,2774.641113,233,
0,0.0,168936.21875,67582.484375,7295.280273,151,
0,0.0,123385.945313,16824.097656,6922.127441,302,
0,0.0,188298.21875,48106.644531,7030.831543,249,
0,0.0,168791.625,61863.703125,6035.490234,172,
0,0.0,166259.859375,82345.476563,2354.070313,144,
0,0.0,106949.453125,82683.867188,4733.214355,58,
0,0.0,192325.0625,70606.453125,3131.460938,345,
0,0.0,167324.25,49715.53125,1408.297363,103,
0,0.0,191857.46875,24213.287109,862.144043,130,
0,0.0,101362.953125,84102.03125,6424.334961,173,
0,0.0,159033.71875,92254.132813,1580.648438,263,
0,0.0,160901.0,88688.742188,1791.226074,159,
0,0.0,189897.890625,72513.734375,3809.796387,275,
0,0.0,157677.078125,79887.546875,1424.680664,49,
0,0.0,182779.40625,64020.164063,1196.150391,177,
0,0.0,165426.1875,60427.089844,2840.988281,133,
0,0.0,106989.445313,81936.335938,5109.496094,329,
0,0.0,185443.453125,94899.71875,1685.327637,170,
0,0.0,108382.992188,28307.798828,7352.36084,247,
1,0.0,100972.273438,85855.5,6478.168457,117,
1,0.0,114027.945313,74556.375,4931.500977,13,
1,0.0,162171.5,73605.8125,1532.777832,166,
1,0.0,121235.632813,78386.328125,1900.669434,79,
1,0.0,164226.4375,87885.835938,3032.243164,314,
1,0.0,200188.0,89919.25,6967.013672,250,
1,0.0,182822.46875,72009.226563,5515.740234,309,
1,0.0,195305.96875,29882.847656,2603.959473,204,
1,0.0,163666.5625,83917.453125,1831.284668,340,
1,0.0,111579.234375,59485.75,2189.143066,109,
1,0.0,113394.234375,86886.046875,1173.447266,277,
1,0.0,115815.25,33085.238281,6774.53418,340,
1,0.0,119245.289063,37555.054688,2750.994141,259,
1,0.0,168837.78125,70089.640625,7466.109375,185,
1,0.0,196247.296875,92847.851563,7171.894531,179,
1,0.0,155219.140625,79822.9375,1111.05957,303,
1,0.0,139290.234375,5574.193359,888.04248,226,
1,0.0,173833.625,46427.003906,2939.629395,288,
1,0.0,181539.671875,55994.1875,5197.727539,77,
1,0.0,124081.179688,77632.640625,550.242676,225,
1,0.0,179973.84375,52062.71875,7910.242676,244,
1,0.0,186467.84375,53277.847656,3965.428955,202,
1,0.0,121500.195313,63595.640625,485.830078,77,
1,0.0,101107.625,19192.822266,584.438965,293,
1,0.0,182376.40625,30338.132813,842.726563,159,
2,0.0,167638.03125,70877.164063,6381.946289,26,
2,0.0,101190.6875,73452.0,7091.023438,198,
2,0.0,119359.109375,6432.471191,3345.540039,278,
2,0.0,123715.101563,30387.353516,2614.921875,286,
