Rabbit,0,8,179260,39896,2069,0,0,0,0,60,0.968072,
Rabbit,0,8,188150,47845,7207,0,0,0,0,60,0.95092,
Rabbit,0,8,183440,93755,2502,0,0,0,0,60,1.045869,
Rabbit,0,8,122459,39849,1430,0,0,0,0,60,0.968816,
Rabbit,0,8,113301,68536,3292,0,0,0,0,60,1.147948,
Rabbit,0,8,107035,63666,3798,0,0,0,0,60,0.85226,
Rabbit,0,8,175390,58295,7671,0,0,0,0,60,0.837159,
Rabbit,0,8,175657,61639,7351,0,0,0,0,60,1.042817,
Rabbit,0,8,104854,83769,4996,0,0,0,0,60,1.142186,
Rabbit,0,8,155160,80656,1064,0,0,0,0,60,1.05494,
Rabbit,0,8,168016,79582,5630,0,0,0,0,60,1.131919,
Rabbit,0,8,172150,90897,3943,0,0,0,0,60,1.114109,
Rabbit,0,8,113018,20204,6505,0,0,0,0,60,0.965362,
Rabbit,0,8,196936,72501,4810,0,0,0,0,60,0.824439,
Rabbit,0,8,197419,23997,881,0,0,0,0,60,0.807642,
Rabbit,0,8,164924,58304,1881,0,0,0,0,60,1.104721,
Rabbit,0,8,187172,52545,4267,0,0,0,0,60,1.140001,
Rabbit,0,8,122715,68231,778,0,0,0,0,60,1.009296,
Rabbit,0,8,116070,70526,2410,0,0,0,0,60,1.12551,
Rabbit,0,8,167776,97502,1614,0,0,0,0,60,1.02906,
Rabbit,0,8,101590,91272,4099,0,0,0,0,60,1.077157,
Rabbit,0,8,125979,29230,1753,0,0,0,0,60,0.892544,
Rabbit,0,8,114286,86584,1183,0,0,0,0,60,0.903128,
Rabbit,0,8,157717,74085,1466,0,0,0,0,60,0.863564,
Rabbit,0,8,138090,10557,936,0,0,0,0,60,1.059578,
Rabbit,0,8,195496,30141,2875,0,0,0,0,60,1.138817,
Rabbit,0,8,111462,78232,5213,0,0,0,0,60,1.164403,
Rabbit,0,8,101298,96194,2195,0,0,0,0,60,1.155895,
Rabbit,0,8,117584,84126,1163,0,0,0,0,60,1.121506,
Rabbit,0,8,168019,73944,6949,0,0,0,0,60,1.036836,
Rabbit,0,8,159513,62509,924,0,0,0,0,60,1.026228,
Rabbit,0,8,107066,19660,3815,0,0,0,0,60,0.856325,
Goat,4,80,181133,37942,1917,0,0,0,0,90,0.911429,
Goat,4,80,127588,18608,3796,0,0,0,0,90,0.94904,
Goat,4,80,102833,27775,5197,0,0,0,0,90,0.960869,
Goat,4,80,123850,36238,1149,0,0,0,0,90,1.166784,
Goat,4,80,116439,20878,7961,0,0,0,0,90,1.133213,
Goat,4,80,164411,87498,2971,0,0,0,0,90,0.972735,
Goat,4,80,186818,52914,4092,0,0,0,0,90,1.115769,
Goat,4,80,180622,62115,3188,0,0,0,0,90,0.857534,
Goat,4,80,138585,7023,1066,0,0,0,0,90,0.995831,
Goat,4,80,116608,62331,1734,0,0,0,0,90,1.133226,
Chicken,5,8,112609,62983,2766,0,0,0,0,30,1.191858,
Chicken,5,8,126702,16353,6086,0,0,0,0,30,0.825233,
Chicken,5,8,168210,46823,1026,0,0,0,0,30,1.169433,
Chicken,5,8,106484,81954,5389,0,0,0,0,30,0.850929,
Chicken,5,8,113314,63177,2630,0,0,0,0,30,1.008954,
Chicken,5,8,171686,58812,6850,0,0,0,0,30,0.88096,
Chicken,5,8,192688,35700,6416,0,0,0,0,30,0.838844,
Chicken,5,8,155852,81770,959,0,0,0,0,30,1.114658,
Chicken,5,8,177515,98665,2699,0,0,0,0,30,1.165844,
Chicken,5,8,123619,72178,817,0,0,0,0,30,0.886233,
Chicken,5,8,189454,63380,695,0,0,0,0,30,1.021076,
Chicken,5,8,133503,14723,1960,0,0,0,0,30,1.189001,
Chicken,5,8,124487,35537,928,0,0,0,0,30,0.987249,
Chicken,5,8,101965,91152,3939,0,0,0,0,30,0.974407,
Chicken,5,8,132931,10566,5434,0,0,0,0,30,1.030635,
Chicken,5,8,117384,39570,2676,0,0,0,0,30,0.986615,
Chicken,5,8,121481,19706,7009,0,0,0,0,30,0.891238,
Chicken,5,8,173692,56572,7459,0,0,0,0,30,1.136827,
Chicken,5,8,183533,86156,7399,0,0,0,0,30,1.191199,
Chicken,5,8,119445,43018,1195,0,0,0,0,30,0.816749,
Chicken,5,8,128557,27766,1078,0,0,0,0,30,1.133689,
Sheep,6,70,117910,8622,3877,0,0,0,0,90,0.866018,
Sheep,6,70,180078,58049,4897,0,0,0,0,90,0.871291,
Sheep,6,70,125517,23465,4055,0,0,0,0,90,0.900906,
Sheep,6,70,195632,69615,2226,0,0,0,0,90,1.108994,
Sheep,6,70,170289,79379,7728,0,0,0,0,90,0.930692,
Sheep,6,70,194475,69354,3200,0,0,0,0,90,0.933122,
Sheep,6,70,107152,89473,1365,0,0,0,0,90,1.012153,
Sheep,6,70,178118,69317,4938,0,0,0,0,90,1.098044,
Sheep,6,70,180416,93041,3484,0,0,0,0,90,1.083932,
Sheep,6,70,175199,55948,7733,0,0,0,0,90,0.812635,
Sheep,6,70,106423,32534,4183,0,0,0,0,90,0.814649,
Sheep,6,70,191577,41621,7440,0,0,0,0,90,1.159862,
Sheep,6,70,176676,63044,6385,0,0,0,0,90,0.803711,
Sheep,6,70,180530,92164,3374,0,0,0,0,90,0.83849,
Sheep,6,70,188568,28926,1150,0,0,0,0,90,1.193603,
Sheep,6,70,196305,24081,859,0,0,0,0,90,1.004242,
Sheep,6,70,190417,42206,7820,0,0,0,0,90,0.913041,
Sheep,6,70,123342,18331,6800,0,0,0,0,90,0.811841,
Sheep,6,70,163288,70369,1906,0,0,0,0,90,0.929801,
Sheep,6,70,186929,68886,2272,0,0,0,0,90,0.949309,
Sheep,6,70,160624,55191,806,0,0,0,0,90,1.000678,
Sheep,6,70,188141,97416,2082,0,0,0,0,90,1.133201,
Sheep,6,70,112151,57015,1500,0,0,0,0,90,1.027656,
Sheep,6,70,132239,695,6308,0,0,0,0,90,1.027522,
Sheep,6,70,165703,68007,4339,0,0,0,0,90,1.113242,
Sheep,6,70,196591,69083,1517,0,0,0,0,90,1.079757,
Fox,7,30,127658,1255,7896,0,0,0,0,50,0.865627,
Fox,7,30,168579,62331,6053,0,0,0,0,50,1.125608,
Fox,7,30,172738,47780,3234,0,0,0,0,50,0.899368,
Fox,7,30,121937,4515,3950,0,0,0,0,50,1.023249,
Fox,7,30,193970,37502,6221,0,0,0,0,50,0.86625,
Fox,7,30,188436,51585,4439,0,0,0,0,50,1.192847,
Fox,7,30,189876,47294,6526,0,0,0,0,50,1.123753,
Fox,7,30,109081,22610,7045,0,0,0,0,50,1.021589,
Fox,7,30,101522,63014,2081,0,0,0,0,50,1.000787,
Fox,7,30,108715,89177,862,0,0,0,0,50,0.970721,
Fox,7,30,174476,65370,7936,0,0,0,0,50,0.980548,
Fox,7,30,123942,32143,1516,0,0,0,0,50,0.817017,
Deer,8,140,111822,68923,4325,0,0,0,0,300,0.830616,
Deer,8,140,183856,61313,1468,0,0,0,0,300,1.106491,
Deer,8,140,102088,41372,2184,0,0,0,0,300,1.049654,
Deer,8,140,170683,94995,3269,0,0,0,0,300,0.963494,
Deer,8,140,106857,58892,1846,0,0,0,0,300,1.02563,
Deer,8,140,168142,91238,3735,0,0,0,0,300,0.875796,
Deer,8,140,109515,28987,7621,0,0,0,0,300,0.826014,
Deer,8,140,117614,43596,1009,0,0,0,0,300,1.045955,
Deer,8,140,191531,36924,6925,0,0,0,0,300,1.120823,
Deer,8,140,120728,40508,1829,0,0,0,0,300,0.818189,
Deer,8,140,200006,69348,722,0,0,0,0,300,1.046773,
Deer,8,140,101627,72510,6994,0,0,0,0,300,1.006391,
Deer,8,140,111330,79010,4627,0,0,0,0,300,0.868935,
Deer,8,140,189033,44184,7819,0,0,0,0,300,1.108444,
Deer,8,140,123038,14879,7571,0,0,0,0,300,0.960466,
Deer,8,140,164709,78915,1943,0,0,0,0,300,0.873061,
Deer,8,140,175030,38616,848,0,0,0,0,300,0.842958,
Deer,8,140,122087,66908,685,0,0,0,0,300,0.912565,
Deer,8,140,111939,18749,4660,0,0,0,0,300,1.002924,
Deer,8,140,130507,12987,6944,0,0,0,0,300,1.177734,
Deer,8,140,119294,63398,762,0,0,0,0,300,0.874673,
Deer,8,140,107069,35518,3800,0,0,0,0,300,1.057881,
Sentry,2,300,164420,96628,1797,0,0,0,0,800,1.0,
Sentry,2,300,128277,15313,6044,0,0,0,0,800,1.0,
Sentry,2,300,200880,22813,907,0,0,0,0,800,1.0,
Sentry,2,300,129529,15042,5680,0,0,0,0,800,1.0,
Sentry,2,300,119316,75371,2412,0,0,0,0,800,1.0,
Sentry,2,300,184046,38896,5082,0,0,0,0,800,1.0,
Cubeot,9,210,193337,27215,960,0,0,0,0,800,1.0,
Cubeot,9,210,108266,39782,3619,0,0,0,0,800,1.0,
Cubeot,9,210,172932,52613,6070,0,0,0,0,800,1.0,
Wolf,10,150,101064,43729,893,0,0,0,0,300,1.00307,
Wolf,10,150,154287,70760,923,0,0,0,0,300,1.047224,
Wolf,10,150,104574,67988,6457,0,0,0,0,300,0.907718,
Wolf,10,150,197634,29452,2427,0,0,0,0,300,1.009076,
Wolf,10,150,105943,18426,2553,0,0,0,0,300,1.129917,
Wavedog,11,160,184419,55022,4264,0,0,0,0,300,0.966411,
Wavedog,11,160,162506,58553,978,0,0,0,0,300,1.180798,
