PlasticContainer,8,-87350.5625,-68019.3125,8000.0,
PlasticContainer,8,-67600.9375,-4728.21875,8000.0,
PlasticContainer,8,-45377.992188,-27581.796875,8000.0,
Log,9,-32023.929688,-43766.03125,8000.0,
Log,9,-70188.078125,-63734.074219,8000.0,
Log,9,-49001.835938,-96090.234375,8000.0,
Log,9,-93063.195313,-2694.8125,8000.0,
Log,9,-79995.21875,-41120.445313,8000.0,
Log,9,-88624.140625,-85209.484375,8000.0,
Log,9,-34158.859375,-59193.503906,8000.0,
Log,9,-44436.660156,-22899.71875,8000.0,
Log,9,-90469.898438,-8659.6875,8000.0,
Log,9,-56409.484375,-61516.085938,8000.0,
Log,9,-78432.46875,-61549.925781,8000.0,
Log,9,-72455.289063,-23761.078125,8000.0,
Log,9,-68988.335938,-27028.070313,8000.0,
Log,9,-44658.152344,-49792.4375,8000.0,
Log,9,-5266.570313,-43366.117188,8000.0,
Log,9,-8019.828125,-45980.945313,8000.0,
Log,9,-83631.359375,-27021.914063,8000.0,
Log,9,-57400.042969,-43876.777344,8000.0,
Log,9,-17039.4375,-55489.683594,8000.0,
Log,9,-43141.550781,-92740.1875,8000.0,
Log,9,-36.914063,-80595.085938,8000.0,
Log,9,-65813.625,-73132.0625,8000.0,
Log,9,-96151.765625,-40065.289063,8000.0,
Log,9,-78494.0,-71030.976563,8000.0,
Log,9,-60599.359375,-74424.09375,8000.0,
Log,9,-80296.6875,-87070.625,8000.0,
Log,9,-48734.203125,-1845.757813,8000.0,
Log,9,-15953.515625,-22798.203125,8000.0,
Log,9,-90276.09375,-76494.421875,8000.0,
Log,9,-58716.683594,-28993.804688,8000.0,
Log,9,-90171.5,-66056.65625,8000.0,
Log,9,-88996.367188,-41061.996094,8000.0,
Log,9,-50586.113281,-85286.390625,8000.0,
Log,9,-54068.445313,-98622.0,8000.0,
Log,9,-57181.628906,-19669.640625,8000.0,
Log,9,-21204.703125,-72649.09375,8000.0,
Log,9,-26634.304688,-68751.460938,8000.0,
Log,9,-97536.078125,-94921.257813,8000.0,
Log,9,-68951.421875,-49709.375,8000.0,
Log,9,-37065.925781,-10720.78125,8000.0,
Log,9,-50309.253906,-91491.21875,8000.0,
Log,9,-18534.5,-56735.566406,8000.0,
Log,9,-16414.953125,-57704.59375,8000.0,
Log,9,-96102.539063,-77115.828125,8000.0,
Log,9,-62079.042969,-26145.1875,8000.0,
Log,9,-8182.867188,-84428.109375,8000.0,
Log,9,-97385.34375,-70400.34375,8000.0,
Log,9,-72033.84375,-83274.515625,8000.0,
Log,9,-11409.867188,-58572.101563,8000.0,
Log,9,-10948.429688,-48094.335938,8000.0,
Log,9,-79038.5,-33005.257813,8000.0,
Log,9,-70541.851563,-89762.359375,8000.0,
Log,9,-95776.460938,-71615.46875,8000.0,
Log,9,-61309.976563,-89614.695313,8000.0,
Log,9,-9428.757813,-93906.085938,8000.0,
Log,9,-79213.84375,-45218.03125,8000.0,
Log,9,-29446.015625,-24308.648438,8000.0,
Log,9,-53410.128906,-3260.84375,8000.0,
Log,9,-59608.804688,-70320.359375,8000.0,
Log,9,-58507.496094,-17470.117188,8000.0,
Log,9,-63715.617188,-16039.648438,8000.0,
Log,9,-52508.777344,-14956.804688,8000.0,
Log,9,-307.632813,-10203.976563,8000.0,
Log,9,-70511.085938,-8881.179688,8000.0,
Log,9,-28886.140625,-35743.132813,8000.0,
Log,9,-39446.953125,-36878.273438,8000.0,
Log,9,-26861.953125,-35912.324219,8000.0,
TreeBranch,10,-61463.789063,-26898.867188,8000.0,
TreeBranch,10,-864.429688,-96108.695313,8000.0,
TreeBranch,10,-18309.9375,-9108.820313,8000.0,
TreeBranch,10,-74485.625,-71027.898438,8000.0,
TreeBranch,10,-47020.722656,-52921.0,8000.0,
TreeBranch,10,-86163.125,-23847.210938,8000.0,
TreeBranch,10,-82262.421875,-89497.796875,8000.0,
TreeBranch,10,-79339.96875,-61436.101563,8000.0,
TreeBranch,10,-49478.65625,-57950.695313,8000.0,
TreeBranch,10,-31876.265625,-7779.882813,8000.0,
TreeBranch,10,-44704.292969,-8585.859375,8000.0,
TreeBranch,10,-37733.476563,-5648.023438,8000.0,
TreeBranch,10,-29015.335938,-49244.863281,8000.0,
TreeBranch,10,-52115.015625,-8422.820313,8000.0,
TreeBranch,10,-30002.820313,-81173.421875,8000.0,
TreeBranch,10,-66462.71875,-99424.90625,8000.0,
TreeBranch,10,-78392.484375,-26901.945313,8000.0,
TreeBranch,10,-17027.125,-98345.140625,8000.0,
TreeBranch,10,-65749.03125,-93364.664063,8000.0,
TreeBranch,10,-91737.320313,-89660.84375,8000.0,
TreeBranch,10,-61879.085938,-59079.683594,8000.0,
TreeBranch,10,-33595.898438,-30233.539063,8000.0,
TreeBranch,10,-68182.359375,-51915.058594,8000.0,
TreeBranch,10,-20454.09375,-70997.140625,8000.0,
TreeBranch,10,-47998.976563,-92604.828125,8000.0,
TreeBranch,10,-5807.992188,-52348.816406,8000.0,
TreeBranch,10,-16633.367188,-64121.683594,8000.0,
TreeBranch,10,-100492.375,-9727.148438,8000.0,
TreeBranch,10,-24050.242188,-2959.367188,8000.0,
TreeBranch,10,-89454.734375,-48180.476563,8000.0,
TreeBranch,10,-14547.664063,-53923.863281,8000.0,
TreeBranch,10,-58778.210938,-11194.53125,8000.0,
TreeBranch,10,-1230.507813,-85323.304688,8000.0,
TreeBranch,10,-25477.632813,-24290.195313,8000.0,
TreeBranch,10,-35524.714844,-19814.226563,8000.0,
TreeBranch,10,-41188.121094,-20115.703125,8000.0,
TreeBranch,10,-6392.476563,-71332.453125,8000.0,
TreeBranch,10,-73593.507813,-31199.484375,8000.0,
TreeBranch,10,-59934.886719,-28150.90625,8000.0,
TreeBranch,10,-27812.515625,-62755.824219,8000.0,
TreeBranch,10,-61143.859375,-98938.859375,8000.0,
TreeBranch,10,-18036.148438,-21204.703125,8000.0,
TreeBranch,10,-98166.71875,-42655.503906,8000.0,
TreeBranch,10,-42034.097656,-22872.03125,8000.0,
TreeBranch,10,-47605.214844,-6361.71875,8000.0,
TreeBranch,10,-75971.460938,-46473.144531,8000.0,
TreeBranch,10,-100446.226563,-94127.578125,8000.0,
TreeBranch,10,-44630.464844,-60291.730469,8000.0,
TreeBranch,10,-65521.386719,-75147.015625,8000.0,
TreeBranch,10,-79647.59375,-91669.640625,8000.0,
TreeBranch,10,-55677.335938,-84732.664063,8000.0,
TreeBranch,10,-16827.171875,-59242.726563,8000.0,
TreeBranch,10,-71209.398438,-97333.046875,8000.0,
TreeBranch,10,-57197.007813,-45224.183594,8000.0,
TreeBranch,10,-77669.5625,-33334.414063,8000.0,
TreeBranch,10,-30808.796875,-21721.507813,8000.0,
TreeBranch,10,-7872.164063,-93269.304688,8000.0,
TreeBranch,10,-95216.578125,-10794.617188,8000.0,
TreeBranch,10,-75562.3125,-56187.996094,8000.0,
TreeBranch,10,-5174.273438,-95459.601563,8000.0,
TreeBranch,10,-24154.84375,-59230.421875,8000.0,
TreeBranch,10,-87935.054688,-51712.027344,8000.0,
TreeBranch,10,-16470.328125,-83040.71875,8000.0,
TreeBranch,10,-52637.984375,-34847.9375,8000.0,
TreeBranch,10,-75245.460938,-55222.046875,8000.0,
TreeBranch,10,-78607.820313,-74042.640625,8000.0,
TreeBranch,10,-74700.960938,-14240.03125,8000.0,
TreeBranch,10,-8687.375,-10139.375,8000.0,
TreeBranch,10,-15424.390625,-28175.515625,8000.0,
TreeBranch,10,-84298.90625,-49841.65625,8000.0,
TreeBranch,10,-62792.738281,-16454.945313,8000.0,
TreeBranch,10,-56492.542969,-43163.082031,8000.0,
TreeBranch,10,-81201.109375,-76162.1875,8000.0,
TreeBranch,10,-8841.1875,-76611.320313,8000.0,
TreeBranch,10,-59547.277344,-49767.828125,8000.0,
TreeBranch,10,-28772.3125,-85707.84375,8000.0,
TreeBranch,10,-51425.933594,-44793.507813,8000.0,
TreeBranch,10,-47254.519531,-71353.984375,8000.0,
TreeBranch,10,-17454.734375,-37373.554688,8000.0,
TreeBranch,10,-7469.171875,-34854.09375,8000.0,
TreeBranch,10,-7638.367188,-68640.71875,8000.0,
TreeBranch,10,-69489.765625,-6435.546875,8000.0,
TreeBranch,10,-63137.277344,-73113.609375,8000.0,
TreeBranch,10,-3645.375,-88559.539063,8000.0,
TreeBranch,10,-73793.46875,-41621.875,8000.0,
TreeBranch,10,-100433.921875,-82434.695313,8000.0,
TreeBranch,10,-79561.460938,-61946.761719,8000.0,
TreeBranch,10,-27957.101563,-30190.46875,8000.0,
TreeBranch,10,-42584.746094,-32433.070313,8000.0,
TreeBranch,10,-81674.859375,-31596.320313,8000.0,
TreeBranch,10,-82087.078125,-3085.5,8000.0,
TreeBranch,10,-47731.335938,-62897.328125,8000.0,
TreeBranch,10,-97991.367188,-32125.445313,8000.0,
TreeBranch,10,-23899.507813,-71904.632813,8000.0,
TreeBranch,10,-77884.898438,-8490.492188,8000.0,
TreeBranch,10,-32251.570313,-68945.265625,8000.0,
TreeBranch,10,-13187.953125,-41935.65625,8000.0,
TreeBranch,10,-45867.121094,-84514.25,8000.0,
TreeBranch,10,-13578.640625,-56769.410156,8000.0,
TreeBranch,10,-86243.109375,-15701.265625,8000.0,
TreeBranch,10,-49509.417969,-98077.507813,8000.0,
TreeBranch,10,-98391.28125,-38628.667969,8000.0,
TreeBranch,10,-12677.289063,-87292.117188,8000.0,
TreeBranch,10,-66748.8125,-96970.046875,8000.0,
TreeBranch,10,-28335.484375,-31953.171875,8000.0,
TreeBranch,10,-78909.296875,-50949.113281,8000.0,
TreeBranch,10,-96394.789063,-31297.929688,8000.0,
TreeBranch,10,-94610.554688,-4949.710938,8000.0,
TreeBranch,10,-3270.070313,-74562.53125,8000.0,
TreeBranch,10,-34281.90625,-79718.351563,8000.0,
TreeBranch,10,-93484.640625,-82400.851563,8000.0,
TreeBranch,11,-54409.914063,-12434.265625,8000.0,
TreeBranch,11,-87507.453125,-48571.160156,8000.0,
TreeBranch,11,-59799.53125,-41471.140625,8000.0,
TreeBranch,11,-97683.742188,-35457.039063,8000.0,
TreeBranch,11,-26212.859375,-19823.460938,8000.0,
TreeBranch,11,-41388.078125,-17411.664063,8000.0,
TreeBranch,11,-75513.09375,-71301.6875,8000.0,
TreeBranch,11,-44627.390625,-89660.84375,8000.0,
TreeBranch,11,-64706.171875,-45621.023438,8000.0,
TreeBranch,11,-28030.929688,-14596.882813,8000.0,
TreeBranch,11,-67308.695313,-77743.390625,8000.0,
TreeBranch,11,-82597.734375,-98019.054688,8000.0,
TreeBranch,11,-46.140625,-82345.484375,8000.0,
TreeBranch,11,-8075.195313,-41265.03125,8000.0,
TreeBranch,11,-80204.40625,-82831.53125,8000.0,
TreeBranch,11,-77358.859375,-62786.585938,8000.0,
TreeBranch,11,-18786.75,-99163.429688,8000.0,
TreeBranch,11,-100387.78125,-64875.367188,8000.0,
TreeBranch,11,-46057.851563,-82705.40625,8000.0,
TreeBranch,11,-60577.824219,-30322.75,8000.0,
TreeBranch,11,-61802.179688,-33632.8125,8000.0,
