0,0.0,152198.25,-60337.875,783.747559,274,
0,0.0,114600.125,-73627.34375,2779.786621,159,
0,0.0,194444.609375,-78441.703125,1792.466797,6,
0,0.0,173227.59375,-65955.140625,1055.827148,32,
0,0.0,129240.078125,-88396.5,1497.9375,323,
0,0.0,138905.703125,-58089.125,972.773438,328,
0,0.0,114778.554688,-91937.28125,2821.89502,115,
0,0.0,182044.1875,-90703.695313,3812.261719,201,
0,0.0,120398.890625,-92531.0,2787.58252,339,
0,0.0,198320.6875,-75506.945313,1214.463867,171,
0,0.0,115729.117188,-86612.265625,2609.200195,52,
0,0.0,173645.96875,-72704.46875,1264.025391,217,
0,0.0,158763.0,-68529.96875,573.566406,186,
0,0.0,163198.96875,-79499.9375,1577.120605,218,
0,0.0,168465.546875,-87433.625,4108.999512,203,
0,0.0,159101.390625,-97416.109375,4832.418457,117,
0,0.0,177125.234375,-75666.90625,1965.962891,79,
0,0.0,141505.15625,-67437.898438,1426.767578,79,
0,0.0,158683.015625,-88759.5,2868.169434,49,
0,0.0,183173.15625,-95791.835938,4046.798828,29,
0,0.0,138690.375,-62838.878906,1276.59668,203,
0,0.0,134602.0,-100301.648438,2314.489258,4,
0,0.0,135072.671875,-6017.179688,1625.855957,70,
0,0.0,145258.1875,-97160.78125,3076.165527,209,
0,0.0,147897.625,-59436.53125,1098.071289,180,
0,0.0,132187.140625,-69683.570313,511.554688,341,
0,0.0,148100.65625,-89347.0625,1542.880371,237,
0,0.0,179577.015625,-77417.304688,2313.317871,237,
0,0.0,108850.585938,-78189.445313,4854.48877,210,
0,0.0,176617.65625,-96170.21875,4636.956543,162,
0,0.0,116322.835938,-94899.71875,3111.999512,159,
0,0.0,174811.875,-83046.867188,3830.418457,199,
0,0.0,154810.0,-72652.171875,621.921875,142,
0,0.0,121641.703125,-70074.257813,584.576172,23,
0,0.0,188242.84375,-93998.375,4431.063965,119,
0,0.0,115021.578125,-73953.429688,2643.723145,172,
0,0.0,167275.03125,-74580.984375,973.745605,151,
0,0.0,128108.007813,-92795.554688,1769.916016,128,
0,0.0,195275.1875,-77091.21875,1461.637207,171,
0,0.0,142754.109375,-68219.265625,1414.483887,137,
0,0.0,158655.328125,-87636.65625,2590.864258,111,
0,0.0,184788.21875,-74454.859375,1394.771484,4,
0,0.0,116439.734375,-3737.664063,1030.295898,79,
0,0.0,110228.757813,-60663.960938,518.70459,33,
0,0.0,182816.3125,-76245.25,1853.368164,141,
0,0.0,162934.421875,-89094.8125,3480.960938,24,
0,0.0,113695.703125,-25523.78125,4211.001465,32,
0,0.0,112889.726563,-100178.59375,4259.559082,197,
0,0.0,109810.382813,-63177.269531,1273.92627,238,
0,0.0,109456.609375,-74442.554688,4712.960449,247,
0,0.0,158941.421875,-64632.34375,650.797363,67,
0,0.0,113206.578125,-10388.554688,489.90625,230,
0,0.0,150853.921875,-54834.4375,487.654785,176,
0,0.0,121570.945313,-18011.539063,4759.148926,341,
0,0.0,172784.625,-72587.5625,1185.815918,352,
0,0.0,115203.078125,-96677.804688,3545.018066,217,
0,0.0,181671.953125,-88467.25,3735.20166,263,
0,0.0,161851.5625,-91002.09375,3618.190918,273,
0,0.0,163180.515625,-98695.835938,5238.580078,177,
0,0.0,191020.71875,-88067.335938,4352.551758,322,
0,0.0,172437.0,-80881.179688,3322.509277,277,
0,0.0,105383.632813,-80459.734375,7437.666504,307,
0,0.0,168077.9375,-83883.609375,3567.883301,38,
0,0.0,133208.453125,-65761.328125,732.659668,297,
0,0.0,147660.75,-57400.042969,928.470703,177,
0,0.0,125164.023438,-80327.453125,1221.378418,161,
0,0.0,189454.90625,-76060.671875,1227.439941,285,
0,0.0,159006.03125,-94269.085938,4039.779541,347,
0,0.0,186944.671875,-89467.039063,3969.668457,208,
0,0.0,118171.671875,-91755.78125,2733.919434,85,
0,0.0,120045.117188,-14966.03125,6808.143066,240,
0,0.0,199729.625,-87399.789063,5639.77832,264,
0,0.0,188132.109375,-97612.992188,4619.521484,156,
0,0.0,119565.21875,-74408.71875,1632.338379,137,
0,0.0,144646.015625,-96853.148438,2917.55127,226,
0,0.0,114907.757813,-89743.898438,2796.845703,14,
0,0.0,128677.117188,-15738.179688,1371.64502,142,
0,0.0,159667.421875,-65346.039063,739.945313,117,
0,0.0,195730.484375,-84363.515625,4059.086182,349,
0,0.0,157366.375,-92869.390625,3658.73584,210,
0,0.0,194546.125,-84295.835938,3864.629395,66,
0,0.0,123958.125,-72341.46875,557.120605,230,
0,0.0,135647.9375,-87679.726563,595.339355,164,
0,0.0,198376.078125,-91537.367188,6648.374512,144,
0,0.0,181748.859375,-85572.484375,3578.658203,234,
0,0.0,142086.5625,-92897.070313,1711.402344,232,
0,0.0,103525.570313,-27929.414063,4830.322266,269,
0,0.0,117457.976563,-19626.578125,5096.123047,91,
0,0.0,103128.734375,-32199.273438,1283.738281,311,
