Rabbit,0,8,-88831,23241,6413,0,0,0,0,60,0.827955,
Rabbit,0,8,-81961,85464,682,0,0,0,0,60,0.852516,
Rabbit,0,8,-85068,89322,924,0,0,0,0,60,1.031367,
Rabbit,0,8,-79033,9748,3955,0,0,0,0,60,0.997552,
Rabbit,0,8,-76313,47365,1350,0,0,0,0,60,1.105686,
Rabbit,0,8,-84853,58,1221,0,0,0,0,60,1.084286,
Rabbit,0,8,-100339,72544,3498,0,0,0,0,60,0.933671,
Rabbit,0,8,-84773,18174,7433,0,0,0,0,60,1.07048,
Rabbit,0,8,-68398,42618,2044,0,0,0,0,60,1.050618,
Rabbit,0,8,-83158,16824,7966,0,0,0,0,60,1.167736,
Rabbit,0,8,-78691,78170,782,0,0,0,0,60,0.882119,
Rabbit,0,8,-76006,6792,1239,0,0,0,0,60,1.141929,
Rabbit,0,8,-40792,89983,1187,0,0,0,0,60,0.988592,
Rabbit,0,8,-8223,89894,1218,0,0,0,0,60,0.984869,
Rabbit,0,8,-89348,77214,1901,0,0,0,0,60,0.947148,
Rabbit,0,8,-60114,4691,1941,0,0,0,0,60,0.962053,
Rabbit,0,8,-75646,61602,3271,0,0,0,0,60,1.017573,
Rabbit,0,8,-82638,3442,1415,0,0,0,0,60,0.950273,
Rabbit,0,8,-55481,94207,3931,0,0,0,0,60,0.993536,
Rabbit,0,8,-271,58510,1337,0,0,0,0,60,0.880374,
Rabbit,0,8,-77150,71664,2877,0,0,0,0,60,1.039595,
Rabbit,0,8,-62415,28446,3609,0,0,0,0,60,1.175756,
Rabbit,0,8,-78205,64472,4480,0,0,0,0,60,1.074422,
Rabbit,0,8,-23134,98129,1058,0,0,0,0,60,1.187011,
Rabbit,0,8,-80433,67102,4928,0,0,0,0,60,0.844911,
Rabbit,0,8,-94027,79592,2642,0,0,0,0,60,1.128636,
Rabbit,0,8,-95448,66918,5594,0,0,0,0,60,0.938359,
Rabbit,0,8,-75849,73725,1890,0,0,0,0,60,1.020771,
Rabbit,0,8,-81500,72316,2533,0,0,0,0,60,1.19917,
Rabbit,0,8,-90240,52539,6467,0,0,0,0,60,0.940226,
Rabbit,0,8,-93784,11748,2324,0,0,0,0,60,1.125694,
Rabbit,0,8,-83410,4805,1684,0,0,0,0,60,0.954924,
Rabbit,0,8,-66549,41341,2945,0,0,0,0,60,0.933988,
Rabbit,0,8,-64682,74793,1878,0,0,0,0,60,0.955864,
Rabbit,0,8,-65817,36647,4575,0,0,0,0,60,0.931559,
Goat,4,80,-28013,77814,681,0,0,0,0,90,1.061507,
Goat,4,80,-59508,60719,699,0,0,0,0,90,0.881948,
Goat,4,80,-893,66918,866,0,0,0,0,90,0.932621,
Goat,4,80,-77999,65967,4333,0,0,0,0,90,1.045027,
Goat,4,80,-9014,41357,1023,0,0,0,0,90,0.97597,
Goat,4,80,-64344,64595,1103,0,0,0,0,90,1.101132,
Goat,4,80,-66405,36939,4416,0,0,0,0,90,1.176318,
Goat,4,80,-3843,56206,873,0,0,0,0,90,0.832447,
Goat,4,80,-31323,79256,679,0,0,0,0,90,1.048225,
Goat,4,80,-77485,80625,650,0,0,0,0,90,1.143541,
Goat,4,80,-82844,2347,1410,0,0,0,0,90,0.866726,
Chicken,5,8,-14930,94835,1318,0,0,0,0,30,1.135936,
Chicken,5,8,-82900,64472,5124,0,0,0,0,30,1.165343,
Chicken,5,8,-62393,3119,1757,0,0,0,0,30,1.035383,
Chicken,5,8,-25810,97776,1123,0,0,0,0,30,1.108139,
Chicken,5,8,-64448,37662,4327,0,0,0,0,30,0.87394,
Chicken,5,8,-91569,74331,3152,0,0,0,0,30,0.883706,
Chicken,5,8,-44877,81607,816,0,0,0,0,30,0.816102,
Chicken,5,8,-56182,90823,2573,0,0,0,0,30,1.178625,
Chicken,5,8,-63439,18488,900,0,0,0,0,30,0.873391,
Chicken,5,8,-35636,95447,1676,0,0,0,0,30,1.075301,
Chicken,5,8,-89311,71787,3330,0,0,0,0,30,0.896231,
Chicken,5,8,-69343,44129,1479,0,0,0,0,30,0.926652,
Chicken,5,8,-80934,64020,5251,0,0,0,0,30,1.104758,
Chicken,5,8,-89852,51244,7239,0,0,0,0,30,1.076534,
Chicken,5,8,-99444,7195,1991,0,0,0,0,30,1.050093,
Chicken,5,8,-50242,10363,2306,0,0,0,0,30,0.965117,
Chicken,5,8,-82066,94819,1159,0,0,0,0,30,0.942058,
Chicken,5,8,-2711,91801,851,0,0,0,0,30,1.129392,
Chicken,5,8,-16483,33525,728,0,0,0,0,30,0.838478,
Chicken,5,8,-62959,36478,4493,0,0,0,0,30,1.193774,
Chicken,5,8,-59975,29947,2975,0,0,0,0,30,1.131138,
Chicken,5,8,-36116,90792,1229,0,0,0,0,30,1.120042,
Chicken,5,8,-23811,94096,1133,0,0,0,0,30,1.106272,
Sheep,6,70,-80599,11652,6707,0,0,0,0,90,1.016034,
Sheep,6,70,-97463,17910,4597,0,0,0,0,90,1.121531,
Sheep,6,70,-82930,11600,6956,0,0,0,0,90,1.041365,
Sheep,6,70,-77482,8656,1770,0,0,0,0,90,0.874441,
Sheep,6,70,-7017,69988,1023,0,0,0,0,90,1.102426,
Sheep,6,70,-58382,8112,2695,0,0,0,0,90,1.007099,
Sheep,6,70,-65909,70578,1902,0,0,0,0,90,1.066109,
Sheep,6,70,-11875,81831,786,0,0,0,0,90,1.065438,
Sheep,6,70,-20941,79060,957,0,0,0,0,90,0.892886,
Sheep,6,70,-63421,91180,721,0,0,0,0,90,1.180615,
Sheep,6,70,-60357,69139,1619,0,0,0,0,90,1.066707,
Sheep,6,70,-25447,96050,1193,0,0,0,0,90,1.053328,
Sheep,6,70,-7676,36561,951,0,0,0,0,90,1.176244,
Sheep,6,70,-3541,76614,776,0,0,0,0,90,1.078414,
Sheep,6,70,-47018,90205,1401,0,0,0,0,90,0.808606,
Sheep,6,70,-88631,11634,4600,0,0,0,0,90,0.903604,
Sheep,6,70,-97798,10007,2077,0,0,0,0,90,1.074593,
Sheep,6,70,-73880,7358,760,0,0,0,0,90,0.935453,
Sheep,6,70,-85484,78001,1048,0,0,0,0,90,1.115647,
Sheep,6,70,-71927,20244,911,0,0,0,0,90,0.803345,
Sheep,6,70,-52623,8133,1538,0,0,0,0,90,0.962883,
Sheep,6,70,-76796,91771,1163,0,0,0,0,90,1.069893,
Sheep,6,70,-62240,5598,1580,0,0,0,0,90,0.929191,
Sheep,6,70,-78901,58848,3013,0,0,0,0,90,1.100168,
Sheep,6,70,-83564,57264,3603,0,0,0,0,90,0.967449,
Sheep,6,70,-59674,98649,4997,0,0,0,0,90,0.908304,
Sheep,6,70,-87600,68296,4046,0,0,0,0,90,1.065975,
Sheep,6,70,-55862,42314,839,0,0,0,0,90,0.823316,
Sheep,6,70,-51063,95367,4295,0,0,0,0,90,0.964092,
Sheep,6,70,-95506,45061,6700,0,0,0,0,90,0.975555,
Sheep,6,70,-76353,58984,2480,0,0,0,0,90,1.120078,
